Survey,Q14_1,Q14_2,Q14_3,Q14_4,Q14_5,Q14_6,Q14_9,Q14_10,Q15_1,Q15_3,Q17_1,Q17_2,Q18_1,Q19.1_1,Q19.1_2,Q19.2_1,Q19.2_2,Q20_1,Q20_2,Q20_3,Q20_4,Q20_5,Q13b_1,Q13b_2,Q13b_3,Q13b_4,Q13b_5,Q13b_6,Q13b_7,Q13b_8,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q8_10,Continent,Q10,NAvsNonNA,Q5,Q5b,Q1,Q4,Q3_1,Q3_2,AgeCategory,,counter,
1,3,3,3,5,4,5,3,3,3,3,3,3,3,3,3,3,3,4,2,4,4,4,2,2,2,2,2,2,2,1,5,2,1,4,5,5,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,24,1,8,16,NA,1,,1303,"1,  2, 1, 1,"
1,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,5,4,3,2,4,1,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,33,NA,1,4,5,NA,3,,1304,"1,  2, 1, 3,"
1,2,2,2,4,2,3,3,4,4,4,3,4,1,2,2,2,2,4,3,4,4,4,1,2,2,1,2,1,2,2,3,4,2,4,2,3,4,3,2,2,2,2,2,2,2,2,1,2,7,2,2,11,NA,2,10,9,NA,3,,1305,"1,  7, 2, 3,"
1,2,2,3,4,4,3,3,3,4,3,1,1,3,3,NA,3,3,5,5,5,5,5,2,2,2,2,2,2,2,2,5,5,4,4,3,5,2,4,2,2,2,2,2,2,2,2,1,2,4,2,2,122,NA,1,2,17,NA,2,,1306,"1,  4, 2, 2,"
1,4,4,4,4,3,4,3,4,3,3,2,2,2,2,2,2,2,4,4,4,4,4,2,2,2,1,2,2,2,1,4,4,3,4,3,3,4,3,2,2,2,2,2,2,2,2,2,2,7,2,2,123,NA,1,2,7,NA,1,,1307,"1,  7, 2, 1,"
1,5,5,4,5,3,5,3,3,4,3,3,3,4,3,2,3,3,5,4,3,3,3,2,2,2,1,2,2,2,1,5,5,4,3,1,4,4,4,2,2,2,2,2,2,1,2,2,2,2,1,1,2,24,1,2,5,NA,1,,1308,"1,  2, 1, 1,"
1,4,4,4,4,4,4,3,4,2,1,1,1,1,1,1,1,1,3,3,3,3,3,2,2,2,2,2,2,2,1,4,4,1,2,4,2,5,3,2,2,2,2,2,2,2,2,1,2,4,2,2,86,NA,1,3,17,NA,3,,1309,"1,  4, 2, 3,"
1,4,5,5,5,4,4,4,4,4,4,4,5,4,3,4,5,5,5,4,5,4,4,2,2,2,2,1,2,2,1,5,5,4,4,3,5,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,86,NA,2,9,17,NA,2,,1310,"1,  4, 2, 2,"
1,4,4,4,4,3,4,4,4,4,3,4,4,4,4,3,4,4,2,3,3,3,3,2,2,2,2,2,2,2,2,3,4,3,3,4,4,5,5,2,2,2,2,2,2,2,2,1,2,4,2,2,181,NA,1,3,12,NA,3,,1311,"1,  4, 2, 3,"
1,2,3,3,3,2,4,3,3,4,3,2,2,3,3,2,3,3,5,4,3,4,3,1,2,2,2,2,2,2,2,5,4,4,4,3,4,5,4,2,2,2,2,2,2,1,2,2,2,6,1,2,184,NA,1,4,17,NA,2,,1312,"1,  6, 2, 2,"
1,5,4,5,5,4,5,3,3,5,5,2,2,1,1,1,1,1,5,5,3,3,5,2,2,2,1,2,2,2,2,5,5,1,2,4,5,5,5,2,2,2,2,2,2,2,1,2,2,4,2,2,86,NA,2,9,9,NA,2,,1313,"1,  4, 2, 2,"
1,4,4,4,4,4,4,3,3,4,2,4,4,4,4,2,5,5,4,2,5,5,5,2,2,2,2,2,2,1,1,5,4,1,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,42,1,4,13,NA,2,,1314,"1,  2, 1, 2,"
1,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,5,3,4,4,4,5,2,2,2,2,2,2,2,2,5,5,5,2,4,5,5,5,2,2,2,2,2,2,2,2,1,2,2,2,1,2,25,1,8,2,NA,1,,1315,"1,  2, 1, 1,"
1,4,4,4,4,2,4,3,3,2,1,1,1,3,2,1,1,1,4,2,3,4,4,2,2,2,2,1,2,2,1,3,5,4,5,4,4,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,18,1,3,11,NA,3,,1316,"1,  2, 1, 3,"
1,4,4,3,3,4,3,3,4,4,2,1,2,3,3,1,4,2,4,3,3,4,4,1,2,2,1,2,2,2,2,5,5,2,2,4,4,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,33,NA,1,3,9,NA,2,,1317,"1,  2, 1, 2,"
1,2,2,2,3,3,2,2,4,4,4,2,3,2,2,2,3,2,4,4,4,4,4,1,2,2,1,2,2,2,2,4,4,3,3,4,4,4,3,2,2,2,2,2,1,2,2,2,1,4,3,2,47,NA,1,8,7,NA,1,,1318,"1,  4, 2, 1,"
1,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,3,2,2,2,2,2,1,2,2,4,3,5,4,4,4,5,4,2,2,2,2,2,1,2,2,2,2,3,1,2,38,NA,1,3,14,NA,1,,1319,"1,  3, 2, 1,"
1,4,4,NA,4,4,4,2,2,4,2,1,1,1,4,1,4,1,4,4,2,2,2,1,1,2,1,1,2,2,2,4,4,2,4,2,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,39,1,2,16,NA,2,,1320,"1,  2, 1, 2,"
1,4,3,2,4,2,5,2,2,4,3,5,3,1,3,2,4,3,2,2,5,5,5,2,2,1,1,2,2,2,2,4,5,3,4,4,3,4,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,7,4,9,1,NA,3,,1321,"1,  2, 1, 3,"
1,5,5,5,5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,2,2,2,2,2,2,2,1,5,5,5,3,5,5,5,4,2,2,2,2,2,1,2,2,2,2,5,2,2,160,5,1,9,16,NA,NA,,1322,"1,  5, 2, NA,"
1,3,4,4,4,5,3,3,3,4,3,4,5,3,3,3,5,5,4,4,4,4,4,1,1,2,2,1,2,1,2,4,5,2,4,4,4,5,4,2,2,2,2,2,1,2,1,2,2,2,1,1,2,11,2,9,5,NA,2,,1323,"1,  2, 1, 2,"
1,3,4,5,5,5,4,3,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,2,2,1,1,1,2,2,2,5,4,3,3,5,4,3,5,2,2,2,2,2,2,2,2,1,2,2,2,1,33,NA,2,9,5,NA,1,,1324,"1,  2, 1, 1,"
1,2,2,3,3,2,4,4,4,3,2,1,1,2,1,1,3,1,2,2,3,3,3,2,2,2,2,2,1,2,1,4,4,3,5,3,5,5,5,2,2,2,2,2,2,1,2,2,2,5,1,2,175,NA,1,4,10,NA,3,,1325,"1,  5, 2, 3,"
1,5,5,5,3,3,4,3,3,4,3,1,1,4,3,1,4,3,4,3,4,5,4,2,2,2,2,2,2,2,2,5,3,3,3,3,5,5,5,2,2,2,2,2,2,2,2,2,1,4,3,2,181,NA,1,9,8,NA,2,,1326,"1,  4, 2, 2,"
1,5,5,5,5,5,5,2,5,4,3,2,2,3,2,2,2,2,5,5,3,3,3,1,2,2,1,2,2,2,2,5,5,5,5,5,5,5,5,2,2,2,2,2,1,2,2,2,2,2,2,1,2,32,1,2,17,NA,NA,,1327,"1,  2, 1, NA,"
1,5,4,4,5,4,4,3,4,5,4,2,2,4,4,3,4,4,4,3,4,4,3,2,2,2,1,1,2,2,2,4,5,5,3,4,5,4,5,2,2,2,2,2,2,2,2,1,2,4,1,2,181,NA,1,4,6,NA,3,,1328,"1,  4, 2, 3,"
1,5,5,4,5,4,5,3,3,5,4,4,4,1,3,4,4,3,4,4,4,4,4,2,2,2,1,2,2,2,1,5,5,5,3,2,5,5,5,2,2,2,2,2,2,2,2,1,2,4,1,2,168,NA,1,4,16,NA,2,,1329,"1,  4, 2, 2,"
2,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,2,25,1,9,NA,NA,3,,1330,"2,  2, 1, 3,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,6,2,9,NA,NA,NA,,1331,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,41,1,9,NA,NA,NA,,1332,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,9,1,2,NA,NA,NA,,1333,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,48,1,2,NA,NA,NA,,1334,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,54,1,1,NA,NA,NA,,1335,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,48,1,9,NA,NA,NA,,1336,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,41,1,8,NA,NA,NA,,1337,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,112,NA,4,9,NA,NA,NA,,1338,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,NA,4,14,NA,NA,NA,,1339,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,28,1,4,NA,NA,NA,,1340,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,1,2,14,1,5,NA,NA,NA,,1341,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,36,2,9,NA,NA,NA,,1342,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,42,NA,1,9,NA,NA,NA,,1343,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2,15,2,11,NA,NA,NA,,1344,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,54,3,9,NA,NA,NA,,1345,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,35,1,5,NA,NA,NA,,1346,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,56,1,5,NA,NA,NA,,1347,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,23,2,9,NA,NA,NA,,1348,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,7,2,9,NA,NA,NA,,1349,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,11,1,4,NA,NA,NA,,1350,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,11,1,9,NA,NA,NA,,1351,"2,  2, 1, NA,"
2,4,NA,4,3,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,2,2,3,1,2,10,2,9,NA,NA,NA,,1352,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,112,NA,5,9,NA,NA,NA,,1353,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,51,1,9,NA,NA,NA,,1354,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,17,3,9,NA,NA,NA,,1355,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,10,NA,NA,NA,,1356,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,2,28,1,5,NA,NA,NA,,1357,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,25,1,4,NA,NA,NA,,1358,"2,  2, 1, NA,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,15,1,4,NA,NA,NA,,1359,"2,  2, 1, NA,"
2,5,5,4,3,4,5,2,2,2,1,1,1,1,1,1,5,5,4,3,5,2,5,1,2,1,2,2,2,2,2,5,5,1,5,3,4,5,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,28,1,5,NA,NA,1,,1360,"2,  2, 1, 1,"
2,4,2,4,4,4,4,NA,4,4,2,1,1,4,1,1,3,1,4,3,4,5,4,1,2,2,1,2,2,2,2,4,3,1,4,2,3,3,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,15,1,3,NA,NA,3,,1361,"2,  2, 1, 3,"
2,4,4,4,4,4,4,4,4,1,1,3,3,3,6,6,3,3,1,1,5,5,5,2,2,1,2,2,1,2,2,3,1,1,2,6,1,5,3,2,2,2,2,1,1,2,2,2,2,2,1,1,2,33,1,9,NA,NA,NA,,1362,"2,  2, 1, NA,"
2,4,5,3,5,3,5,3,3,2,1,6,6,6,6,6,6,6,5,5,5,5,5,2,2,2,2,2,2,2,2,5,3,2,5,5,5,3,5,2,2,2,2,2,2,2,2,1,2,2,1,1,2,15,1,5,NA,NA,1,,1363,"2,  2, 1, 1,"
2,3,3,3,3,2,4,2,2,4,3,1,1,1,1,1,1,1,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,4,2,5,5,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,33,1,1,NA,NA,2,,1364,"2,  2, 1, 2,"
2,4,1,1,2,1,4,2,3,4,2,1,1,2,4,2,2,1,4,4,5,5,4,2,1,2,1,2,2,1,2,5,4,2,4,2,4,5,5,2,2,2,2,2,2,2,2,1,2,2,1,1,2,56,2,1,NA,NA,3,,1365,"2,  2, 1, 3,"
2,4,2,4,4,2,4,6,2,4,4,4,4,2,2,1,4,4,5,3,4,5,3,2,2,2,1,2,2,2,2,4,5,2,1,2,5,5,4,2,2,2,2,2,2,2,2,1,2,2,2,1,2,33,1,3,NA,NA,2,,1366,"2,  2, 1, 2,"
2,5,1,4,4,1,2,3,3,4,1,1,1,1,1,1,1,1,5,5,1,4,5,2,2,2,2,2,2,2,2,5,3,1,4,1,1,5,3,2,2,2,2,2,2,2,2,1,2,2,NA,1,2,4,1,9,NA,NA,1,,1367,"2,  2, 1, 1,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,2,1,1,2,4,2,9,NA,NA,2,,1368,"2,  2, 1, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,2,2,2,1,2,NA,1,2,NA,NA,3,,1369,"2,  2, 1, 3,"
2,4,5,2,4,2,5,3,3,5,4,4,4,4,5,4,5,4,5,5,5,5,5,1,2,2,1,2,2,2,2,5,5,NA,5,3,5,4,5,2,2,2,2,2,2,2,2,2,2,2,2,1,2,33,1,2,NA,NA,3,,1370,"2,  2, 1, 3,"
2,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,5,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,3,5,5,5,5,2,2,2,2,2,2,2,2,1,2,2,NA,1,2,41,4,10,NA,NA,1,,1371,"2,  2, 1, 1,"
2,5,6,NA,6,6,6,6,6,3,5,6,NA,6,6,6,6,6,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,3,1,2,4,1,9,NA,NA,3,,1372,"2,  2, 1, 3,"
2,5,4,4,4,4,4,6,4,4,4,4,4,4,4,6,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,2,4,1,3,NA,NA,3,,1373,"2,  2, 1, 3,"
2,5,5,4,6,6,3,5,6,5,3,5,6,5,4,6,3,3,4,4,5,3,5,1,2,2,2,2,2,2,2,5,5,4,3,3,3,5,4,2,2,2,2,2,2,1,2,2,2,2,NA,1,2,4,2,10,NA,NA,1,,1374,"2,  2, 1, 1,"
2,4,2,4,4,1,2,6,6,5,5,3,NA,4,2,NA,2,NA,6,5,3,3,3,1,2,2,2,2,2,2,2,5,5,5,6,3,5,3,3,2,2,2,2,2,2,1,2,2,2,2,1,1,2,47,2,9,NA,NA,3,,1375,"2,  2, 1, 3,"
2,4,4,4,5,5,3,4,4,4,4,5,5,1,5,5,4,4,5,5,4,4,4,2,1,2,2,2,2,2,2,5,6,2,6,4,3,4,4,2,2,2,2,2,1,2,2,2,2,2,2,1,2,48,1,9,NA,NA,1,,1376,"2,  2, 1, 1,"
2,4,5,4,4,6,5,5,5,5,5,1,1,3,1,1,5,6,5,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,3,5,5,5,5,2,2,2,2,1,2,2,2,2,2,2,3,1,2,6,1,4,NA,NA,1,,1377,"2,  2, 1, 1,"
2,4,5,3,4,3,4,6,3,5,5,4,3,3,3,4,4,4,5,5,5,5,4,2,2,1,1,2,2,2,1,5,5,5,5,5,5,5,5,2,2,2,2,1,1,2,1,2,2,2,1,1,2,4,1,5,NA,NA,1,,1378,"2,  2, 1, 1,"
2,2,4,4,3,2,4,2,4,4,5,4,4,3,3,3,2,2,4,4,5,4,3,1,2,2,2,2,2,1,2,4,3,3,4,4,4,5,4,2,2,2,2,2,2,2,2,1,2,2,1,1,2,47,2,9,NA,NA,3,,1379,"2,  2, 1, 3,"
2,5,5,5,5,4,5,5,5,3,3,5,6,3,3,6,4,6,4,4,4,5,4,2,2,2,2,2,2,2,2,4,3,3,4,4,4,5,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,6,4,9,NA,NA,2,,1380,"2,  2, 1, 2,"
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,1,2,2,2,2,2,1,1,2,18,1,4,NA,NA,3,,1381,"2,  2, 1, 3,"
2,5,5,5,4,4,5,5,3,3,5,5,4,4,5,5,5,4,5,5,5,5,5,2,2,1,2,2,1,2,2,5,5,1,3,5,1,5,5,2,2,2,2,2,2,2,2,2,2,2,1,1,2,35,1,9,NA,NA,3,,1382,"2,  2, 1, 3,"
2,3,3,3,3,3,5,6,3,3,4,5,5,3,3,1,5,5,1,1,1,3,1,2,2,2,2,2,2,2,2,3,1,1,4,4,5,5,5,2,2,2,2,2,2,2,2,1,2,2,1,1,2,6,1,9,NA,NA,1,,1383,"2,  2, 1, 1,"
2,5,4,5,4,4,5,3,3,4,4,4,2,5,4,2,3,2,5,4,4,3,3,2,2,2,2,1,2,2,1,5,4,3,4,4,5,5,4,2,2,2,2,2,1,1,2,2,2,2,1,1,2,56,1,3,NA,NA,1,,1384,"2,  2, 1, 1,"
2,4,2,4,4,3,3,6,3,4,2,4,3,2,4,2,4,3,3,3,4,4,4,2,2,1,2,2,2,2,2,4,4,2,3,2,4,4,3,2,2,2,2,2,2,2,2,1,2,2,1,1,2,6,1,4,NA,NA,3,,1385,"2,  2, 1, 3,"
2,4,2,4,4,2,4,2,2,4,2,4,2,4,3,3,3,3,4,4,5,5,4,2,2,2,2,2,2,2,1,5,5,2,4,4,4,4,4,2,2,2,2,2,2,2,1,2,2,2,1,1,2,21,2,9,NA,NA,3,,1386,"2,  2, 1, 3,"
2,2,1,3,2,1,3,2,2,4,3,5,4,5,5,5,5,5,4,4,3,3,4,1,2,2,1,2,2,2,2,5,3,3,4,4,4,3,3,2,2,2,1,2,1,2,2,2,2,2,2,1,2,7,1,9,NA,NA,1,,1387,"2,  2, 1, 1,"
2,4,2,2,2,2,3,2,2,5,5,3,3,3,3,3,3,3,5,5,5,5,5,2,2,1,2,2,2,2,1,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,1,2,2,1,2,6,1,8,NA,NA,3,,1388,"2,  2, 1, 3,"
2,2,2,2,2,1,4,1,1,4,3,1,1,1,3,4,1,4,4,4,3,4,5,2,2,2,2,2,2,1,1,5,5,2,4,NA,4,5,4,2,2,2,2,2,2,2,2,1,2,2,1,1,33,NA,1,13,NA,NA,3,,1389,"2,  2, 1, 3,"
